Date1,Date2,Dest_Name,Origin_Name,Price,QueryID,Seq,Total_Price,TripID
2017-05-11,2017-05-12,Copenhagen,London,47.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,869.0,0
2017-05-14,2017-05-15,Berlin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,869.0,0
2017-05-17,2017-05-18,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,869.0,0
2017-05-20,2017-05-21,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",4,869.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",5,869.0,0
2017-05-10,2017-05-11,Berlin,Atlanta,423.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,942.0,1
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,942.0,1
2017-05-16,2017-05-17,London,Copenhagen,37.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,942.0,1
2017-05-20,2017-05-21,Dublin,London,38.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,942.0,1
2017-05-25,2017-05-26,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",4,942.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",5,942.0,1
2017-05-02,2017-05-03,London,Atlanta,363.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,971.0,2
2017-05-08,2017-05-09,Berlin,London,63.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,971.0,2
2017-05-11,2017-05-12,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,971.0,2
2017-05-14,2017-05-15,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,971.0,2
2017-05-18,2017-05-19,Copenhagen,Amsterdam,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",4,971.0,2
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",5,971.0,2
2017-05-09,2017-05-10,Amsterdam,Atlanta,370.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",0,982.0,3
2017-05-13,2017-05-14,London,Amsterdam,27.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",1,982.0,3
2017-05-16,2017-05-17,Copenhagen,London,45.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",2,982.0,3
2017-05-23,2017-05-24,Berlin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",3,982.0,3
2017-05-26,2017-05-27,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",4,982.0,3
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, London, 2017-05-01, 2017-05-31, 2, 21",5,982.0,3
2017-05-03,2017-05-04,Berlin,Atlanta,426.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,961.0,0
2017-05-09,2017-05-10,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,961.0,0
2017-05-12,2017-05-13,Copenhagen,Dublin,28.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,961.0,0
2017-05-15,2017-05-16,Palma,Copenhagen,63.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,961.0,0
2017-05-19,2017-05-20,Amsterdam,Palma,48.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",4,961.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",5,961.0,0
2017-05-10,2017-05-11,Berlin,Atlanta,423.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,973.0,1
2017-05-14,2017-05-15,Palma,Berlin,64.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,973.0,1
2017-05-17,2017-05-18,Copenhagen,Palma,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,973.0,1
2017-05-21,2017-05-22,Dublin,Copenhagen,45.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,973.0,1
2017-05-25,2017-05-26,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",4,973.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",5,973.0,1
2017-05-09,2017-05-10,Amsterdam,Atlanta,370.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,999.0,2
2017-05-14,2017-05-15,Palma,Amsterdam,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,999.0,2
2017-05-17,2017-05-18,Copenhagen,Palma,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,999.0,2
2017-05-23,2017-05-24,Berlin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,999.0,2
2017-05-26,2017-05-27,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",4,999.0,2
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",5,999.0,2
2017-05-02,2017-05-03,Amsterdam,Atlanta,444.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",0,1032.0,3
2017-05-05,2017-05-06,Palma,Amsterdam,38.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",1,1032.0,3
2017-05-08,2017-05-09,Berlin,Palma,54.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",2,1032.0,3
2017-05-11,2017-05-12,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",3,1032.0,3
2017-05-17,2017-05-18,Copenhagen,Dublin,26.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",4,1032.0,3
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Palma, 2017-05-01, 2017-05-31, 2, 21",5,1032.0,3
2017-05-03,2017-05-04,Berlin,Atlanta,426.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,921.0,0
2017-05-09,2017-05-10,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,921.0,0
2017-05-12,2017-05-13,Copenhagen,Dublin,28.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,921.0,0
2017-05-16,2017-05-17,Paris,Copenhagen,29.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,921.0,0
2017-05-19,2017-05-20,Amsterdam,Paris,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",4,921.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",5,921.0,0
2017-05-10,2017-05-11,Berlin,Atlanta,423.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,939.0,1
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,939.0,1
2017-05-16,2017-05-17,Paris,Copenhagen,29.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,939.0,1
2017-05-22,2017-05-23,Dublin,Paris,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,939.0,1
2017-05-25,2017-05-26,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",4,939.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",5,939.0,1
2017-05-02,2017-05-03,Paris,Atlanta,361.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,947.0,2
2017-05-06,2017-05-07,Berlin,Paris,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,947.0,2
2017-05-09,2017-05-10,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,947.0,2
2017-05-13,2017-05-14,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,947.0,2
2017-05-16,2017-05-17,Copenhagen,Amsterdam,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",4,947.0,2
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",5,947.0,2
2017-05-09,2017-05-10,Amsterdam,Atlanta,370.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",0,986.0,3
2017-05-13,2017-05-14,Paris,Amsterdam,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",1,986.0,3
2017-05-17,2017-05-18,Copenhagen,Paris,34.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",2,986.0,3
2017-05-23,2017-05-24,Berlin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",3,986.0,3
2017-05-26,2017-05-27,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",4,986.0,3
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Paris, 2017-05-01, 2017-05-31, 2, 21",5,986.0,3
2017-05-03,2017-05-04,Rome,Atlanta,391.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,888.0,0
2017-05-10,2017-05-11,Copenhagen,Rome,38.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,888.0,0
2017-05-14,2017-05-15,Berlin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,888.0,0
2017-05-17,2017-05-18,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,888.0,0
2017-05-20,2017-05-21,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",4,888.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",5,888.0,0
2017-05-10,2017-05-11,Rome,Atlanta,397.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,909.0,1
2017-05-13,2017-05-14,Copenhagen,Rome,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,909.0,1
2017-05-17,2017-05-18,Berlin,Copenhagen,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,909.0,1
2017-05-22,2017-05-23,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,909.0,1
2017-05-25,2017-05-26,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",4,909.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",5,909.0,1
2017-05-09,2017-05-10,Rome,Atlanta,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,976.0,2
2017-05-13,2017-05-14,Copenhagen,Rome,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,976.0,2
2017-05-17,2017-05-18,Berlin,Copenhagen,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,976.0,2
2017-05-22,2017-05-23,Dublin,Berlin,40.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,976.0,2
2017-05-25,2017-05-26,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",4,976.0,2
2017-05-29,2017-05-30,Atlanta,Amsterdam,474.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",5,976.0,2
2017-05-02,2017-05-03,Rome,Atlanta,391.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",0,1002.0,3
2017-05-08,2017-05-09,Amsterdam,Rome,59.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",1,1002.0,3
2017-05-11,2017-05-12,Dublin,Amsterdam,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",2,1002.0,3
2017-05-14,2017-05-15,Berlin,Dublin,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",3,1002.0,3
2017-05-19,2017-05-20,Copenhagen,Berlin,47.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",4,1002.0,3
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Rome, 2017-05-01, 2017-05-31, 2, 21",5,1002.0,3
2017-05-03,2017-05-04,Vienna,Atlanta,446.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,988.0,0
2017-05-08,2017-05-09,Berlin,Vienna,77.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,988.0,0
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,988.0,0
2017-05-17,2017-05-18,Dublin,Copenhagen,31.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,988.0,0
2017-05-20,2017-05-21,Amsterdam,Dublin,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",4,988.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",5,988.0,0
2017-05-10,2017-05-11,Berlin,Atlanta,423.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,1014.0,1
2017-05-13,2017-05-14,Vienna,Berlin,71.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,1014.0,1
2017-05-16,2017-05-17,Dublin,Vienna,80.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,1014.0,1
2017-05-20,2017-05-21,Copenhagen,Dublin,35.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,1014.0,1
2017-05-23,2017-05-24,Amsterdam,Copenhagen,39.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",4,1014.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",5,1014.0,1
2017-05-09,2017-05-10,Amsterdam,Atlanta,370.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,1064.0,2
2017-05-16,2017-05-17,Copenhagen,Amsterdam,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,1064.0,2
2017-05-20,2017-05-21,Berlin,Copenhagen,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,1064.0,2
2017-05-23,2017-05-24,Vienna,Berlin,71.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,1064.0,2
2017-05-26,2017-05-27,Dublin,Vienna,69.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",4,1064.0,2
2017-05-29,2017-05-30,Atlanta,Dublin,469.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",5,1064.0,2
2017-05-02,2017-05-03,Amsterdam,Atlanta,444.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",0,1084.0,3
2017-05-05,2017-05-06,Dublin,Amsterdam,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",1,1084.0,3
2017-05-08,2017-05-09,Vienna,Dublin,62.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",2,1084.0,3
2017-05-16,2017-05-17,Berlin,Vienna,69.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",3,1084.0,3
2017-05-19,2017-05-20,Copenhagen,Berlin,47.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",4,1084.0,3
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, Dublin, Vienna, 2017-05-01, 2017-05-31, 2, 21",5,1084.0,3
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,894.0,0
2017-05-06,2017-05-07,Palma,London,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,894.0,0
2017-05-10,2017-05-11,Berlin,Palma,54.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,894.0,0
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,894.0,0
2017-05-17,2017-05-18,Amsterdam,Copenhagen,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",4,894.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",5,894.0,0
2017-05-10,2017-05-11,Berlin,Atlanta,423.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,962.0,1
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,962.0,1
2017-05-16,2017-05-17,London,Copenhagen,37.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,962.0,1
2017-05-21,2017-05-22,Palma,London,69.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,962.0,1
2017-05-24,2017-05-25,Amsterdam,Palma,21.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",4,962.0,1
2017-05-30,2017-05-31,Atlanta,Amsterdam,366.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",5,962.0,1
2017-05-02,2017-05-03,London,Atlanta,363.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,972.0,2
2017-05-07,2017-05-08,Palma,London,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,972.0,2
2017-05-10,2017-05-11,Amsterdam,Palma,38.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,972.0,2
2017-05-16,2017-05-17,Berlin,Amsterdam,62.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,972.0,2
2017-05-19,2017-05-20,Copenhagen,Berlin,47.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",4,972.0,2
2017-05-22,2017-05-23,Atlanta,Copenhagen,430.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",5,972.0,2
2017-05-09,2017-05-10,London,Atlanta,358.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",0,995.0,3
2017-05-12,2017-05-13,Palma,London,35.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",1,995.0,3
2017-05-15,2017-05-16,Berlin,Palma,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",2,995.0,3
2017-05-20,2017-05-21,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",3,995.0,3
2017-05-23,2017-05-24,Amsterdam,Copenhagen,39.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",4,995.0,3
2017-05-29,2017-05-30,Atlanta,Amsterdam,474.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Palma, 2017-05-01, 2017-05-31, 2, 21",5,995.0,3
2017-05-03,2017-05-04,London,Atlanta,363.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",0,882.0,0
2017-05-07,2017-05-08,Paris,London,32.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",1,882.0,0
2017-05-10,2017-05-11,Berlin,Paris,42.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",2,882.0,0
2017-05-13,2017-05-14,Copenhagen,Berlin,46.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",3,882.0,0
2017-05-17,2017-05-18,Amsterdam,Copenhagen,43.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",4,882.0,0
2017-05-23,2017-05-24,Atlanta,Amsterdam,356.0,"Atlanta, Amsterdam, Berlin, Copenhagen, London, Paris, 2017-05-01, 2017-05-31, 2, 21",5,882.0,0
